id,full_name,team_id,team_abbreviation,age,gp,min,pts,reb,ast,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,headline_stats
1626171,Bobby Portis,1610612749,MIL,29.0,82,2008.1666666666667,1130,607,104,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,9,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2024,Y,Y,Y,2015,1,22,N,"{'PLAYER_ID': 1626171, 'PLAYER_NAME': 'Bobby Portis', 'TimeFrame': '2024-25', 'PTS': 13.7, 'AST': 2.2, 'REB': 8.3, 'PIE': 0.13}"
203992,Bogdan Bogdanović,1610612737,ATL,31.0,79,2401.4083333333333,1333,272,247,203992,Bogdan,Bogdanović,Bogdan Bogdanović,"Bogdanović, Bogdan",B. Bogdanović,bogdan-bogdanović,1992-08-18T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-5,225,7,10,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,bogdan_bogdanovic,2017,2024,N,Y,Y,2014,1,27,N,"{'PLAYER_ID': 203992, 'PLAYER_NAME': 'Bogdan Bogdanović', 'TimeFrame': '2024-25', 'PTS': 10.9, 'AST': 2.4, 'REB': 3.0, 'PIE': 0.066}"
202711,Bojan Bogdanović,1610612752,NYK,35.0,57,1478.0033333333333,868,152,97,202711,Bojan,Bogdanović,Bojan Bogdanović,"Bogdanović, Bojan",B. Bogdanović,bojan-bogdanović,1989-04-18T00:00:00,Fenerbahce,Croatia,Fenerbahce/Croatia,6-7,226,11,44,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,bojan_bogdanovic,2014,2023,N,Y,Y,2011,2,31,N,"{'PLAYER_ID': 202711, 'PLAYER_NAME': 'Bojan Bogdanović', 'TimeFrame': 'career', 'PTS': 15.6, 'AST': 1.7, 'REB': 3.6, 'ALL_STAR_APPEARANCES': 0}"
1629626,Bol Bol,1610612756,PHX,24.0,43,469.0283333333333,223,137,17,1629626,Bol,Bol,Bol Bol,"Bol, Bol",B. Bol,bol-bol,1999-11-16T00:00:00,Oregon,Sudan,Oregon/Sudan,7-3,220,5,11,Center-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,bol_bol,2019,2024,Y,Y,Y,2019,2,44,N,"{'PLAYER_ID': 1629626, 'PLAYER_NAME': 'Bol Bol', 'TimeFrame': '2024-25', 'PTS': 7.3, 'AST': 0.6, 'REB': 3.3, 'PIE': 0.113}"
1630538,Bones Hyland,1610612746,LAC,23.0,37,540.21,256,55,93,1630538,Bones,Hyland,Bones Hyland,"Hyland, Bones",B. Hyland,bones-hyland,2000-09-14T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-2,169,3,77,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nahshon_hyland,2021,2024,Y,Y,Y,2021,1,26,N,"{'PLAYER_ID': 1630538, 'PLAYER_NAME': 'Bones Hyland', 'TimeFrame': '2024-25', 'PTS': 7.0, 'AST': 1.4, 'REB': 1.1, 'PIE': 0.108}"
203078,Bradley Beal,1610612756,PHX,31.0,53,1766.7333333333333,964,232,265,203078,Bradley,Beal,Bradley Beal,"Beal, Bradley",B. Beal,bradley-beal,1993-06-28T00:00:00,Florida,USA,Florida/USA,6-4,207,12,3,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,bradley_beal,2012,2024,N,Y,Y,2012,1,3,N,"{'PLAYER_ID': 203078, 'PLAYER_NAME': 'Bradley Beal', 'TimeFrame': '2024-25', 'PTS': 17.3, 'AST': 3.6, 'REB': 3.4, 'PIE': 0.095}"
1641764,Brandin Podziemski,1610612744,GSW,21.0,74,1968.2533333333333,682,427,273,1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,1,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023,2024,Y,Y,Y,2023,1,19,N,"{'PLAYER_ID': 1641764, 'PLAYER_NAME': 'Brandin Podziemski', 'TimeFrame': '2024-25', 'PTS': 10.1, 'AST': 3.4, 'REB': 4.9, 'PIE': 0.108}"
1630527,Brandon Boston,1610612746,LAC,22.0,32,345.1716666666667,167,52,13,1630527,Brandon,Boston,Brandon Boston,"Boston, Brandon",B. Boston,brandon-boston,2001-11-28T00:00:00,Kentucky,USA,Kentucky/USA,6-6,188,3,11,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,brandon_boston_jr,2021,2024,Y,Y,Y,2021,2,51,N,"{'PLAYER_ID': 1630527, 'PLAYER_NAME': 'Brandon Boston', 'TimeFrame': '2024-25', 'PTS': 10.7, 'AST': 2.2, 'REB': 3.2, 'PIE': 0.085}"
1629634,Brandon Clarke,1610612763,MEM,27.0,6,134.31833333333333,68,32,9,1629634,Brandon,Clarke,Brandon Clarke,"Clarke, Brandon",B. Clarke,brandon-clarke,1996-09-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-8,215,5,15,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,brandon_clarke,2019,2024,N,Y,Y,2019,1,21,N,"{'PLAYER_ID': 1629634, 'PLAYER_NAME': 'Brandon Clarke', 'TimeFrame': '2024-25', 'PTS': 8.4, 'AST': 1.0, 'REB': 5.1, 'PIE': 0.107}"
1627742,Brandon Ingram,1610612740,NOP,26.0,64,2102.68,1332,324,363,1627742,Brandon,Ingram,Brandon Ingram,"Ingram, Brandon",B. Ingram,brandon-ingram,1997-09-02T00:00:00,Duke,USA,Duke/USA,6-8,190,8,3,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,brandon_ingram,2016,2024,N,Y,Y,2016,1,2,N,"{'PLAYER_ID': 1627742, 'PLAYER_NAME': 'Brandon Ingram', 'TimeFrame': '2024-25', 'PTS': 22.2, 'AST': 5.2, 'REB': 5.6, 'PIE': 0.122}"
1641706,Brandon Miller,1610612766,CHA,21.0,74,2382.963333333333,1279,315,175,1641706,Brandon,Miller,Brandon Miller,"Miller, Brandon",B. Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,6-7,200,1,24,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,brandon_miller,2023,2024,N,Y,Y,2023,1,2,N,"{'PLAYER_ID': 1641706, 'PLAYER_NAME': 'Brandon Miller', 'TimeFrame': '2024-25', 'PTS': 21.0, 'AST': 3.6, 'REB': 4.9, 'PIE': 0.1}"
1630314,Brandon Williams,1610612742,DAL,24.0,17,112.87,54,13,17,1630314,Brandon,Williams,Brandon Williams,"Williams, Brandon",B. Williams,brandon-williams,1999-11-22T00:00:00,Arizona,USA,Arizona/USA,6-1,190,2,10,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,brandon_williams,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630314, 'PLAYER_NAME': 'Brandon Williams', 'TimeFrame': '2024-25', 'PTS': 7.2, 'AST': 2.0, 'REB': 1.5, 'PIE': 0.113}"
1630296,Braxton Key,1610612743,DEN,27.0,20,59.983333333333334,22,18,9,1630296,Braxton,Key,Braxton Key,"Key, Braxton",B. Key,braxton-key,1997-02-14T00:00:00,Virginia,USA,Virginia/USA,6-8,225,3,12,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,braxton_key,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630296, 'PLAYER_NAME': 'Braxton Key', 'TimeFrame': '2023-24', 'PTS': 1.1, 'AST': 0.5, 'REB': 0.9, 'PIE': 0.143}"
1641729,Brice Sensabaugh,1610612762,UTA,20.0,32,584.3633333333333,241,102,55,1641729,Brice,Sensabaugh,Brice Sensabaugh,"Sensabaugh, Brice",B. Sensabaugh,brice-sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,6-5,235,1,28,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,brice_sensabaugh,2023,2024,Y,Y,Y,2023,1,28,N,"{'PLAYER_ID': 1641729, 'PLAYER_NAME': 'Brice Sensabaugh', 'TimeFrame': '2024-25', 'PTS': 9.9, 'AST': 1.4, 'REB': 2.7, 'PIE': 0.083}"
201572,Brook Lopez,1610612749,MIL,36.0,79,2411.1516666666666,990,409,127,201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,16,11,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2024,N,Y,Y,2008,1,10,N,"{'PLAYER_ID': 201572, 'PLAYER_NAME': 'Brook Lopez', 'TimeFrame': '2024-25', 'PTS': 12.5, 'AST': 1.7, 'REB': 5.0, 'PIE': 0.084}"
1628971,Bruce Brown,1610612761,TOR,27.0,67,1865.3666666666666,726,284,192,1628971,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,bruce-brown,1996-08-15T00:00:00,Miami,USA,Miami/USA,6-4,202,6,00,Guard-Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,bruce_brown,2018,2024,Y,Y,Y,2018,2,42,N,"{'PLAYER_ID': 1628971, 'PLAYER_NAME': 'Bruce Brown', 'TimeFrame': '2024-25', 'PTS': 7.5, 'AST': 1.9, 'REB': 3.7, 'PIE': 0.075}"
1628981,Bruno Fernando,1610612737,ATL,25.0,45,682.3033333333333,282,193,46,1628981,Bruno,Fernando,Bruno Fernando,"Fernando, Bruno",B. Fernando,bruno-fernando,1998-08-15T00:00:00,Maryland,Angola,Maryland/Angola,6-9,240,5,,Forward-Center,Inactive,Y,0,,,,,bruno_fernando,2019,2024,Y,Y,Y,2019,2,34,N,"{'PLAYER_ID': 1628981, 'PLAYER_NAME': 'Bruno Fernando', 'TimeFrame': '2024-25', 'PTS': 3.4, 'AST': 1.1, 'REB': 3.0, 'PIE': 0.1}"
1631121,Bryce McGowens,1610612766,CHA,21.0,59,881.595,302,102,51,1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,190,2,11,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,bryce_mcgowens,2022,2024,Y,Y,Y,2022,2,40,N,"{'PLAYER_ID': 1631121, 'PLAYER_NAME': 'Bryce McGowens', 'TimeFrame': '2024-25', 'PTS': 1.3, 'AST': 0.1, 'REB': 0.1, 'PIE': 0.071}"
1631205,Buddy Boeheim,1610612765,DET,24.0,10,84.00166666666667,34,10,3,1631205,Buddy,Boeheim,Buddy Boeheim,"Boeheim, Buddy",B. Boeheim,buddy-boeheim,1999-11-11T00:00:00,Syracuse,USA,Syracuse/USA,6-5,205,3,27,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,buddy_boheim,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631205, 'PLAYER_NAME': 'Buddy Boeheim', 'TimeFrame': 'career', 'PTS': 2.5, 'AST': 0.4, 'REB': 0.8, 'ALL_STAR_APPEARANCES': 0}"
1627741,Buddy Hield,1610612755,PHI,31.0,84,2159.8883333333333,1013,269,236,1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,6-4,220,8,7,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,buddy_hield,2016,2024,N,Y,Y,2016,1,6,N,"{'PLAYER_ID': 1627741, 'PLAYER_NAME': 'Buddy Hield', 'TimeFrame': '2024-25', 'PTS': 11.4, 'AST': 1.7, 'REB': 3.2, 'PIE': 0.084}"
203468,CJ McCollum,1610612740,NOP,32.0,66,2158.536666666667,1322,286,305,203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,11,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cj_mccollum,2013,2024,Y,Y,Y,2013,1,10,N,"{'PLAYER_ID': 203468, 'PLAYER_NAME': 'CJ McCollum', 'TimeFrame': '2024-25', 'PTS': 21.3, 'AST': 4.0, 'REB': 3.8, 'PIE': 0.098}"
1630595,Cade Cunningham,1610612765,DET,22.0,62,2074.225,1405,268,464,1630595,Cade,Cunningham,Cade Cunningham,"Cunningham, Cade",C. Cunningham,cade-cunningham,2001-09-25T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,220,3,2,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,cade_cunningham,2021,2024,N,Y,Y,2021,1,1,N,"{'PLAYER_ID': 1630595, 'PLAYER_NAME': 'Cade Cunningham', 'TimeFrame': '2024-25', 'PTS': 25.6, 'AST': 9.3, 'REB': 6.1, 'PIE': 0.149}"
1631216,Caleb Houstan,1610612753,ORL,21.0,59,815.335,253,84,29,1631216,Caleb,Houstan,Caleb Houstan,"Houstan, Caleb",C. Houstan,caleb-houstan,2003-01-09T00:00:00,Michigan,Canada,Michigan/Canada,6-8,205,2,2,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,caleb_houstan,2022,2024,Y,Y,Y,2022,2,32,N,"{'PLAYER_ID': 1631216, 'PLAYER_NAME': 'Caleb Houstan', 'TimeFrame': '2024-25', 'PTS': 3.2, 'AST': 0.4, 'REB': 0.9, 'PIE': 0.043}"
1628997,Caleb Martin,1610612748,MIA,28.0,64,1756.5533333333333,640,281,143,1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205,5,16,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,caleb_martin,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1628997, 'PLAYER_NAME': 'Caleb Martin', 'TimeFrame': '2024-25', 'PTS': 8.4, 'AST': 2.2, 'REB': 4.1, 'PIE': 0.065}"
1629629,Cam Reddish,1610612747,LAL,24.0,48,984.0616666666666,260,99,48,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,5,5,Forward-Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,cameron_reddish,2019,2024,N,Y,Y,2019,1,10,N,"{'PLAYER_ID': 1629629, 'PLAYER_NAME': 'Cam Reddish', 'TimeFrame': '2024-25', 'PTS': 3.2, 'AST': 0.7, 'REB': 1.9, 'PIE': 0.041}"
1630560,Cam Thomas,1610612751,BKN,22.0,66,2074.85,1482,214,192,1630560,Cam,Thomas,Cam Thomas,"Thomas, Cam",C. Thomas,cam-thomas,2001-10-13T00:00:00,Louisiana State,Japan,Louisiana State/Japan,6-3,210,3,24,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,cam_thomas,2021,2024,Y,Y,Y,2021,1,27,N,"{'PLAYER_ID': 1630560, 'PLAYER_NAME': 'Cam Thomas', 'TimeFrame': '2024-25', 'PTS': 24.0, 'AST': 3.8, 'REB': 3.3, 'PIE': 0.122}"
1641715,Cam Whitmore,1610612745,HOU,19.0,47,880.3333333333334,579,180,33,1641715,Cam,Whitmore,Cam Whitmore,"Whitmore, Cam",C. Whitmore,cam-whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,6-7,230,1,7,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,cam_whitmore,2023,2024,Y,Y,Y,2023,1,20,N,"{'PLAYER_ID': 1641715, 'PLAYER_NAME': 'Cam Whitmore', 'TimeFrame': '2024-25', 'PTS': 9.0, 'AST': 0.9, 'REB': 3.0, 'PIE': 0.104}"
1629661,Cameron Johnson,1610612751,BKN,28.0,58,1599.0383333333334,776,251,138,1629661,Cameron,Johnson,Cameron Johnson,"Johnson, Cameron",C. Johnson,cameron-johnson,1996-03-03T00:00:00,North Carolina,USA,North Carolina/USA,6-8,210,5,2,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,cameron_johnson,2019,2024,N,Y,Y,2019,1,11,N,"{'PLAYER_ID': 1629661, 'PLAYER_NAME': 'Cameron Johnson', 'TimeFrame': '2024-25', 'PTS': 19.1, 'AST': 3.2, 'REB': 4.3, 'PIE': 0.123}"
1626166,Cameron Payne,1610612755,PHI,29.0,78,1304.0766666666666,578,117,205,1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,183,9,1,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,cameron_payne,2015,2024,Y,Y,Y,2015,1,14,N,"{'PLAYER_ID': 1626166, 'PLAYER_NAME': 'Cameron Payne', 'TimeFrame': '2024-25', 'PTS': 6.8, 'AST': 2.6, 'REB': 1.4, 'PIE': 0.091}"
1627747,Caris LeVert,1610612739,CLE,29.0,68,1958.0833333333333,952,280,346,1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,8,3,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,caris_levert,2016,2024,N,Y,Y,2016,1,20,N,"{'PLAYER_ID': 1627747, 'PLAYER_NAME': 'Caris LeVert', 'TimeFrame': '2024-25', 'PTS': 11.9, 'AST': 3.4, 'REB': 3.1, 'PIE': 0.095}"
1641717,Cason Wallace,1610612760,OKC,20.0,82,1691.9216666666666,561,187,120,1641717,Cason,Wallace,Cason Wallace,"Wallace, Cason",C. Wallace,cason-wallace,2003-11-07T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,1,22,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,cason_wallace,2023,2024,N,Y,Y,2023,1,10,N,"{'PLAYER_ID': 1641717, 'PLAYER_NAME': 'Cason Wallace', 'TimeFrame': '2024-25', 'PTS': 8.2, 'AST': 2.5, 'REB': 3.5, 'PIE': 0.073}"
1626224,Cedi Osman,1610612759,SAS,29.0,72,1268.7516666666668,489,180,119,1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,cedi-osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230,8,16,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,cedi_osman,2017,2023,Y,Y,Y,2015,2,31,N,"{'PLAYER_ID': 1626224, 'PLAYER_NAME': 'Cedi Osman', 'TimeFrame': 'career', 'PTS': 9.3, 'AST': 2.0, 'REB': 3.0, 'ALL_STAR_APPEARANCES': 0}"
1629646,Charles Bassey,1610612759,SAS,23.0,19,205.275,63,76,21,1629646,Charles,Bassey,Charles Bassey,"Bassey, Charles",C. Bassey,charles-bassey,2000-10-28T00:00:00,Western Kentucky,Nigeria,Western Kentucky/Nigeria,6-10,230,3,28,Center-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,charles_bassey,2021,2024,Y,Y,Y,2021,2,53,N,"{'PLAYER_ID': 1629646, 'PLAYER_NAME': 'Charles Bassey', 'TimeFrame': '2024-25', 'PTS': 4.6, 'AST': 0.5, 'REB': 4.4, 'PIE': 0.12}"
1629718,Charlie Brown Jr.,1610612752,NYK,27.0,8,37.28333333333333,6,2,0,1629718,Charlie,Brown Jr.,Charlie Brown Jr.,"Brown Jr., Charlie",C. Brown Jr.,charlie-brown-jr,1997-02-02T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-6,199,5,4,Guard,Inactive,Y,1610612752,Knicks,NYK,knicks,New York,charles_brown,2019,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1629718, 'PLAYER_NAME': 'Charlie Brown Jr.', 'TimeFrame': 'career', 'PTS': 2.0, 'AST': 0.3, 'REB': 1.1, 'ALL_STAR_APPEARANCES': 0}"
1631096,Chet Holmgren,1610612760,OKC,22.0,82,2412.7966666666666,1357,648,200,1631096,Chet,Holmgren,Chet Holmgren,"Holmgren, Chet",C. Holmgren,chet-holmgren,2002-05-01T00:00:00,Gonzaga,USA,Gonzaga/USA,7-1,208,1,7,Center-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,chet_holmgren,2022,2024,N,Y,Y,2022,1,2,N,"{'PLAYER_ID': 1631096, 'PLAYER_NAME': 'Chet Holmgren', 'TimeFrame': '2024-25', 'PTS': 15.0, 'AST': 1.9, 'REB': 8.5, 'PIE': 0.13}"
1629002,Chimezie Metu,1610612765,DET,27.0,51,858.9066666666666,332,194,46,1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,chimezie-metu,1997-03-22T00:00:00,USC,USA,Southern California/USA,6-10,225,7,4,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,chimezie_metu,2018,2023,Y,Y,Y,2018,2,49,N,"{'PLAYER_ID': 1629002, 'PLAYER_NAME': 'Chimezie Metu', 'TimeFrame': 'career', 'PTS': 5.9, 'AST': 0.8, 'REB': 3.5, 'ALL_STAR_APPEARANCES': 0}"
1628449,Chris Boucher,1610612761,TOR,31.0,50,704.8833333333333,322,207,23,1628449,Chris,Boucher,Chris Boucher,"Boucher, Chris",C. Boucher,chris-boucher,1993-01-11T00:00:00,Oregon,Saint Lucia,Oregon/Saint Lucia,6-9,200,7,25,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,chris_boucher,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1628449, 'PLAYER_NAME': 'Chris Boucher', 'TimeFrame': '2024-25', 'PTS': 10.0, 'AST': 0.7, 'REB': 4.5, 'PIE': 0.126}"
1630537,Chris Duarte,1610612758,SAC,27.0,59,719.5183333333333,230,106,44,1630537,Chris,Duarte,Chris Duarte,"Duarte, Chris",C. Duarte,chris-duarte,1997-06-13T00:00:00,Oregon,Dominican Republic,Oregon/Dominican Republic,6-5,190,3,,Guard,Inactive,Y,0,,,,,chris_duarte,2021,2024,Y,Y,Y,2021,1,13,N,"{'PLAYER_ID': 1630537, 'PLAYER_NAME': 'Chris Duarte', 'TimeFrame': '2024-25', 'PTS': 2.1, 'AST': 0.5, 'REB': 1.2, 'PIE': 0.127}"
1641753,Chris Livingston,1610612749,MIL,20.0,21,90.53333333333333,26,21,5,1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220,1,7,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,chris_livingston,2023,2024,Y,Y,Y,2023,2,58,N,"{'PLAYER_ID': 1641753, 'PLAYER_NAME': 'Chris Livingston', 'TimeFrame': '2024-25', 'PTS': 1.1, 'AST': 0.1, 'REB': 1.4, 'PIE': 0.082}"
101108,Chris Paul,1610612744,GSW,39.0,58,1530.89,533,225,393,101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,19,3,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,chris_paul,2005,2024,N,Y,Y,2005,1,4,Y,"{'PLAYER_ID': 101108, 'PLAYER_NAME': 'Chris Paul', 'TimeFrame': '2024-25', 'PTS': 8.7, 'AST': 7.8, 'REB': 3.6, 'PIE': 0.106}"
1631128,Christian Braun,1610612743,DEN,23.0,82,1655.565,600,306,132,1631128,Christian,Braun,Christian Braun,"Braun, Christian",C. Braun,christian-braun,2001-04-17T00:00:00,Kansas,USA,Kansas/USA,6-6,220,2,0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,christian_braun,2022,2024,N,Y,Y,2022,1,21,N,"{'PLAYER_ID': 1631128, 'PLAYER_NAME': 'Christian Braun', 'TimeFrame': '2024-25', 'PTS': 15.2, 'AST': 2.4, 'REB': 5.0, 'PIE': 0.094}"
1626174,Christian Wood,1610612747,LAL,28.0,50,871.9433333333334,347,254,49,1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-8,214,9,35,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,christian_wood,2015,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1626174, 'PLAYER_NAME': 'Christian Wood', 'TimeFrame': 'career', 'PTS': 13.6, 'AST': 1.4, 'REB': 7.0, 'ALL_STAR_APPEARANCES': 0}"
1629643,Chuma Okeke,1610612753,ORL,25.0,47,431.73,107,80,20,1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-7,229,4,3,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,chuma_okeke,2020,2024,Y,Y,Y,2019,1,16,N,"{'PLAYER_ID': 1629643, 'PLAYER_NAME': 'Chuma Okeke', 'TimeFrame': '2024-25', 'PTS': 2.5, 'AST': 0.5, 'REB': 2.5, 'PIE': 0.089}"
203991,Clint Capela,1610612737,ATL,30.0,73,1883.0866666666666,836,776,91,203991,Clint,Capela,Clint Capela,"Capela, Clint",C. Capela,clint-capela,1994-05-18T00:00:00,Elan Chalon,Switzerland,Elan Chalon/Switzerland,6-10,256,10,15,Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,clint_capela,2014,2024,Y,Y,Y,2014,1,25,N,"{'PLAYER_ID': 203991, 'PLAYER_NAME': 'Clint Capela', 'TimeFrame': '2024-25', 'PTS': 8.9, 'AST': 1.1, 'REB': 8.5, 'PIE': 0.117}"
1629632,Coby White,1610612741,CHI,24.0,79,2881.3566666666666,1509,358,405,1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-5,195,5,0,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2024,N,Y,Y,2019,1,7,N,"{'PLAYER_ID': 1629632, 'PLAYER_NAME': 'Coby White', 'TimeFrame': '2024-25', 'PTS': 19.4, 'AST': 4.5, 'REB': 3.6, 'PIE': 0.096}"
1628998,Cody Martin,1610612766,CHA,28.0,28,752.9916666666667,211,109,104,1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205,5,17,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,cody_martin,2019,2024,Y,Y,Y,2019,2,36,N,"{'PLAYER_ID': 1628998, 'PLAYER_NAME': 'Cody Martin', 'TimeFrame': '2024-25', 'PTS': 7.7, 'AST': 2.2, 'REB': 4.6, 'PIE': 0.086}"
